,date,channel,spend,impressions,clicks,conversions,revenue,Click Through Rate,Profit Per Ad,Conversion Rate,Return on Ad Spend,month
1086,2024-09-28,Instagram,367.08,2867,137,12,642.14,0.04778514126264388,275.06,0.08759124087591241,1.7493189495477826,2024-09
1087,2024-09-28,Email,165.6,5401,497,87,2170.93,0.09201999629698204,2005.33,0.1750503018108652,13.109480676328502,2024-09
1088,2024-09-29,Google Ads,421.98,4472,266,42,1274.36,0.059481216457960645,852.3799999999999,0.15789473684210525,3.0199535523010566,2024-09
1089,2024-09-29,Facebook Ads,498.68,12216,489,41,1411.1,0.04002946954813359,912.4199999999998,0.08384458077709611,2.8296703296703294,2024-09
1090,2024-09-29,Instagram,282.18,7100,384,11,653.55,0.054084507042253524,371.36999999999995,0.028645833333333332,2.3160748458430787,2024-09
1091,2024-09-29,Email,97.49,3285,332,55,762.38,0.10106544901065449,664.89,0.16566265060240964,7.820084111190892,2024-09
1092,2024-09-30,Google Ads,533.43,2966,150,17,934.55,0.05057316250842886,401.12,0.11333333333333333,1.7519637065781828,2024-09
1093,2024-09-30,Facebook Ads,488.19,9544,181,11,510.98,0.018964794635373008,22.79000000000002,0.06077348066298342,1.0466826440525205,2024-09
1094,2024-09-30,Instagram,216.82,9077,282,20,1106.98,0.03106753332598876,890.1600000000001,0.07092198581560284,5.105525320542386,2024-09
1095,2024-09-30,Email,114.4,10224,1143,174,4721.17,0.11179577464788733,4606.77,0.15223097112860892,41.26896853146853,2024-09
1096,2024-10-01,Google Ads,465.57,6866,418,56,1638.01,0.060879697057966795,1172.44,0.1339712918660287,3.518289408681831,2024-10
1097,2024-10-01,Facebook Ads,376.31,13494,516,38,1636.95,0.03823921742996887,1260.64,0.07364341085271318,4.35000398607531,2024-10
1098,2024-10-01,Instagram,359.08,7727,363,15,579.15,0.046978128639834346,220.07,0.04132231404958678,1.6128717834465858,2024-10
1099,2024-10-01,Email,74.32,13581,1690,252,9436.59,0.12443855386201311,9362.27,0.14911242603550295,126.97241657696449,2024-10
1100,2024-10-02,Google Ads,516.13,4920,312,41,527.49,0.06341463414634146,11.360000000000014,0.13141025641025642,1.0220099587313274,2024-10
1101,2024-10-02,Facebook Ads,291.57,13170,678,46,628.29,0.05148063781321185,336.71999999999997,0.06784660766961652,2.1548513221524845,2024-10
1102,2024-10-02,Instagram,135.45,13510,798,37,1777.39,0.05906735751295337,1641.94,0.046365914786967416,13.122111480251016,2024-10
1103,2024-10-02,Email,107.61,14628,1321,196,10500.45,0.09030626196335795,10392.84,0.14837244511733536,97.57875662113187,2024-10
1104,2024-10-03,Google Ads,496.06,4057,168,20,922.53,0.04140990879960562,426.46999999999997,0.11904761904761904,1.8597145506591943,2024-10
1105,2024-10-03,Facebook Ads,482.02,4980,178,22,1253.35,0.0357429718875502,771.3299999999999,0.12359550561797752,2.600203311065931,2024-10
1106,2024-10-03,Instagram,235.62,7482,447,20,518.23,0.05974338412189254,282.61,0.0447427293064877,2.199431287666582,2024-10
1107,2024-10-03,Email,77.49,11496,1196,194,4507.44,0.10403618649965206,4429.95,0.16220735785953178,58.1680216802168,2024-10
1108,2024-10-04,Google Ads,446.82,4787,296,39,1671.76,0.06183413411322331,1224.94,0.13175675675675674,3.741461886218164,2024-10
1109,2024-10-04,Facebook Ads,294.16,7681,271,7,345.46,0.03528186434058066,51.299999999999955,0.025830258302583026,1.1743948871362522,2024-10
1110,2024-10-04,Instagram,348.02,13334,676,35,1233.16,0.05069746512674366,885.1400000000001,0.051775147928994084,3.543359577035803,2024-10
1111,2024-10-04,Email,105.71,6822,644,91,2809.27,0.09440046907065376,2703.56,0.14130434782608695,26.575253050799358,2024-10
1112,2024-10-05,Google Ads,505.3,10714,592,85,4411.14,0.055254806794847865,3905.84,0.14358108108108109,8.729744706115179,2024-10
1113,2024-10-05,Facebook Ads,457.8,4070,135,10,471.19,0.033169533169533166,13.389999999999986,0.07407407407407407,1.0292485801660114,2024-10
1114,2024-10-05,Instagram,306.15,11054,428,26,610.43,0.03871901574090827,304.28,0.06074766355140187,1.9938918830638577,2024-10
1115,2024-10-05,Email,132.39,3825,403,71,3977.48,0.105359477124183,3845.09,0.1761786600496278,30.04365888662286,2024-10
1116,2024-10-06,Google Ads,250.37,7874,601,76,4324.89,0.07632715265430531,4074.5200000000004,0.1264559068219634,17.273994488157527,2024-10
1117,2024-10-06,Facebook Ads,491.85,3781,205,19,537.04,0.05421846072467601,45.18999999999994,0.09268292682926829,1.0918776049608618,2024-10
1118,2024-10-06,Instagram,336.6,11515,654,39,886.47,0.05679548415110725,549.87,0.05963302752293578,2.6336007130124774,2024-10
1119,2024-10-06,Email,72.78,7551,829,130,3581.04,0.10978678320752218,3508.2599999999998,0.15681544028950542,49.20362737015664,2024-10
1120,2024-10-07,Google Ads,389.62,7416,456,55,2555.93,0.061488673139158574,2166.31,0.1206140350877193,6.560058518556541,2024-10
1121,2024-10-07,Facebook Ads,438.21,5514,125,11,404.8,0.02266956837141821,-33.40999999999997,0.088,0.9237580155633145,2024-10
1122,2024-10-07,Instagram,258.21,6858,452,25,1217.61,0.06590842811315252,959.3999999999999,0.05530973451327434,4.715580341582433,2024-10
1123,2024-10-07,Email,122.19,8160,817,104,4020.33,0.10012254901960785,3898.14,0.12729498164014688,32.90228332924134,2024-10
1124,2024-10-08,Google Ads,424.76,10795,575,75,1962.18,0.053265400648448355,1537.42,0.13043478260869565,4.619502778039363,2024-10
1125,2024-10-08,Facebook Ads,153.82,11876,675,28,895.07,0.056837318962613674,741.25,0.04148148148148148,5.818944220517489,2024-10
1126,2024-10-08,Instagram,242.1,12609,560,26,1401.56,0.04441272107224998,1159.46,0.04642857142857143,5.789178025609252,2024-10
1127,2024-10-08,Email,126.65,8769,875,110,6290.52,0.0997833276314289,6163.870000000001,0.12571428571428572,49.66853533359653,2024-10
1128,2024-10-09,Google Ads,402.25,5326,391,43,1722.4,0.07341344348479159,1320.15,0.10997442455242967,4.281914232442511,2024-10
1129,2024-10-09,Facebook Ads,316.03,11686,491,51,1004.83,0.04201608762621941,688.8000000000001,0.10386965376782077,3.1795399170964784,2024-10
1130,2024-10-09,Instagram,231.63,2201,111,9,383.68,0.050431621990004546,152.05,0.08108108108108109,1.656434831412166,2024-10
1131,2024-10-09,Email,99.34,8384,905,139,3999.59,0.10794370229007634,3900.25,0.15359116022099448,40.26162673646064,2024-10
1132,2024-10-10,Google Ads,461.77,9648,592,68,3610.82,0.06135986733001658,3149.05,0.11486486486486487,7.819520540528836,2024-10
1133,2024-10-10,Facebook Ads,240.62,12454,437,43,1903.11,0.035089127991006906,1662.4899999999998,0.09839816933638444,7.909192918294406,2024-10
1134,2024-10-10,Instagram,337.35,9461,297,25,1426.96,0.031392030440756793,1089.6100000000001,0.08417508417508418,4.2299095894471614,2024-10
1135,2024-10-10,Email,64.94,2964,273,35,1449.84,0.09210526315789473,1384.8999999999999,0.1282051282051282,22.325839236218048,2024-10
1136,2024-10-11,Google Ads,522.46,11760,784,69,1172.12,0.06666666666666667,649.6599999999999,0.08801020408163265,2.2434636144393827,2024-10
1137,2024-10-11,Facebook Ads,344.29,9562,300,15,707.9,0.03137418950010458,363.60999999999996,0.05,2.0561154840396174,2024-10
1138,2024-10-11,Instagram,211.24,10689,723,47,1818.84,0.0676396295256806,1607.6,0.06500691562932227,8.610301079341033,2024-10
1139,2024-10-11,Email,68.33,6115,701,59,2556.0,0.11463614063777595,2487.67,0.08416547788873038,37.406702765988584,2024-10
1140,2024-10-12,Google Ads,595.76,6305,337,46,845.92,0.05344964314036479,250.15999999999997,0.13649851632047477,1.4199006311266282,2024-10
1141,2024-10-12,Facebook Ads,156.89,11086,417,38,509.14,0.03761500992242468,352.25,0.09112709832134293,3.245203645866531,2024-10
1142,2024-10-12,Instagram,330.96,11763,741,48,1452.82,0.06299413414945167,1121.86,0.06477732793522267,4.389714769156393,2024-10
1143,2024-10-12,Email,83.64,7471,744,112,2078.92,0.0995850622406639,1995.28,0.15053763440860216,24.85557149689144,2024-10
1144,2024-10-13,Google Ads,339.21,9720,490,29,1291.76,0.050411522633744855,952.55,0.05918367346938776,3.808142448630642,2024-10
1145,2024-10-13,Facebook Ads,472.08,5463,148,8,327.37,0.02709134175361523,-144.70999999999998,0.05405405405405406,0.6934629723775632,2024-10
1146,2024-10-13,Instagram,309.02,2858,111,3,144.43,0.03883834849545136,-164.58999999999997,0.02702702702702703,0.4673807520548832,2024-10
1147,2024-10-13,Email,72.48,11674,1200,141,5648.07,0.1027925304094569,5575.59,0.1175,77.92591059602648,2024-10
1148,2024-10-14,Google Ads,316.24,6391,321,49,2389.4,0.05022688155218276,2073.16,0.1526479750778816,7.555653933721224,2024-10
1149,2024-10-14,Facebook Ads,360.53,8415,328,33,1414.57,0.03897801544860369,1054.04,0.10060975609756098,3.923584722491887,2024-10
1150,2024-10-14,Instagram,322.54,2510,126,3,122.7,0.050199203187251,-199.84000000000003,0.023809523809523808,0.38041793265951507,2024-10
1151,2024-10-14,Email,218.63,9000,971,49,1499.25,0.1078888888888889,1280.62,0.05046343975283213,6.857476101175502,2024-10
1152,2024-10-15,Google Ads,516.36,10208,509,46,805.63,0.0498628526645768,289.27,0.09037328094302555,1.5602099310558524,2024-10
1153,2024-10-15,Facebook Ads,393.46,9248,321,38,1435.36,0.034710207612456745,1041.8999999999999,0.11838006230529595,3.648045544655111,2024-10
1154,2024-10-15,Instagram,276.93,7264,500,35,434.1,0.06883259911894272,157.17000000000002,0.07,1.5675441447297151,2024-10
1155,2024-10-15,Email,88.1,13284,1070,143,4100.98,0.08054802770249925,4012.8799999999997,0.1336448598130841,46.54914869466515,2024-10
1156,2024-10-16,Google Ads,312.88,4329,283,41,656.78,0.06537306537306538,343.9,0.14487632508833923,2.0991434415750447,2024-10
1157,2024-10-16,Facebook Ads,466.17,7284,266,19,306.75,0.03651839648544756,-159.42000000000002,0.07142857142857142,0.6580217517214749,2024-10
1158,2024-10-16,Instagram,128.31,11391,468,21,780.34,0.041085067158282855,652.03,0.04487179487179487,6.0816771880601666,2024-10
1159,2024-10-16,Email,150.84,2815,259,36,856.49,0.09200710479573712,705.65,0.138996138996139,5.678135773004508,2024-10
1160,2024-10-17,Google Ads,240.01,13146,765,98,5793.25,0.0581926061159288,5553.24,0.12810457516339868,24.137535936002667,2024-10
1161,2024-10-17,Facebook Ads,237.21,13940,707,44,1955.73,0.05071736011477762,1718.52,0.06223479490806223,8.244719868470975,2024-10
1162,2024-10-17,Instagram,331.61,8956,374,24,339.94,0.041759714158106295,8.329999999999984,0.06417112299465241,1.0251198697264858,2024-10
1163,2024-10-17,Email,192.3,5627,543,85,4535.62,0.09649902256975297,4343.32,0.15653775322283608,23.586167446697868,2024-10
1164,2024-10-18,Google Ads,371.48,2810,165,17,463.73,0.05871886120996441,92.25,0.10303030303030303,1.2483310003230321,2024-10
1165,2024-10-18,Facebook Ads,279.21,4586,165,15,840.77,0.03597906672481466,561.56,0.09090909090909091,3.011246015543856,2024-10
1166,2024-10-18,Instagram,314.16,7548,264,25,606.25,0.034976152623211444,292.09,0.0946969696969697,1.929749172396231,2024-10
1167,2024-10-18,Email,87.56,4632,448,62,3278.49,0.09671848013816926,3190.93,0.13839285714285715,37.44278209227958,2024-10
1168,2024-10-19,Google Ads,579.26,2711,133,19,622.05,0.049059387679822944,42.789999999999964,0.14285714285714285,1.0738701101405241,2024-10
1169,2024-10-19,Facebook Ads,304.73,13899,754,41,1177.34,0.05424850708684078,872.6099999999999,0.054376657824933686,3.8635513405309614,2024-10
1170,2024-10-19,Instagram,181.5,13023,866,58,1249.18,0.06649773477693312,1067.68,0.06697459584295612,6.882534435261708,2024-10
1171,2024-10-19,Email,131.25,4891,562,85,3422.74,0.11490492741770598,3291.49,0.1512455516014235,26.078019047619048,2024-10
1172,2024-10-20,Google Ads,532.52,5460,282,29,1544.27,0.051648351648351645,1011.75,0.10283687943262411,2.8999286411777963,2024-10
1173,2024-10-20,Facebook Ads,295.9,8612,256,18,421.62,0.029725963771481654,125.72000000000003,0.0703125,1.4248732679959446,2024-10
1174,2024-10-20,Instagram,224.13,13165,630,13,743.05,0.047854158754272694,518.92,0.020634920634920634,3.3152634631686966,2024-10
1175,2024-10-20,Email,158.47,12784,1259,181,10410.52,0.09848247809762203,10252.050000000001,0.1437648927720413,65.6939483813971,2024-10
1176,2024-10-21,Google Ads,266.73,4046,255,28,1169.07,0.06302521008403361,902.3399999999999,0.10980392156862745,4.382971544258238,2024-10
1177,2024-10-21,Facebook Ads,392.43,6723,308,18,922.76,0.045812881154246615,530.3299999999999,0.05844155844155844,2.3514002497260655,2024-10
1178,2024-10-21,Instagram,198.97,4494,193,7,84.85,0.042946150422785934,-114.12,0.03626943005181347,0.4264461979192843,2024-10
1179,2024-10-21,Email,152.88,6727,642,99,2799.92,0.09543630147168128,2647.04,0.1542056074766355,18.314495028780744,2024-10
1180,2024-10-22,Google Ads,225.51,12776,624,85,2034.83,0.048841577958672514,1809.32,0.1362179487179487,9.023236220123277,2024-10
1181,2024-10-22,Facebook Ads,399.94,2999,90,6,133.64,0.030010003334444816,-266.3,0.06666666666666667,0.3341501225183777,2024-10
1182,2024-10-22,Instagram,196.0,14026,710,38,1851.11,0.050620276629117354,1655.11,0.05352112676056338,9.444438775510203,2024-10
1183,2024-10-22,Email,67.01,13975,1456,167,9022.18,0.10418604651162791,8955.17,0.11469780219780219,134.63930756603492,2024-10
1184,2024-10-23,Google Ads,338.29,7127,403,53,1975.73,0.05654553107899537,1637.44,0.1315136476426799,5.840344083478672,2024-10
1185,2024-10-23,Facebook Ads,262.92,2748,117,8,291.05,0.0425764192139738,28.129999999999995,0.06837606837606838,1.106990719610528,2024-10
1186,2024-10-23,Instagram,277.77,12070,671,26,585.42,0.0555923777961889,307.65,0.038748137108792845,2.1075710119883357,2024-10
1187,2024-10-23,Email,189.31,14084,1520,254,13906.63,0.10792388525986936,13717.32,0.16710526315789473,73.45956367862236,2024-10
1188,2024-10-24,Google Ads,555.75,14112,772,85,2354.63,0.05470521541950114,1798.88,0.11010362694300518,4.23685110211426,2024-10
1189,2024-10-24,Facebook Ads,393.05,9990,276,16,646.25,0.02762762762762763,253.2,0.057971014492753624,1.6441928507823431,2024-10
1190,2024-10-24,Instagram,382.92,2934,189,17,756.83,0.06441717791411043,373.91,0.08994708994708994,1.976470280998642,2024-10
1191,2024-10-24,Email,148.43,11290,1157,163,1926.31,0.10248007085916741,1777.8799999999999,0.14088159031979255,12.977902041366299,2024-10
1192,2024-10-25,Google Ads,315.44,6976,355,36,493.78,0.050888761467889905,178.33999999999997,0.10140845070422536,1.565369008369262,2024-10
1193,2024-10-25,Facebook Ads,329.12,5657,107,7,165.77,0.01891461905603677,-163.35,0.06542056074766354,0.5036764705882353,2024-10
1194,2024-10-25,Instagram,239.58,4213,263,14,596.87,0.062425824827913604,357.28999999999996,0.053231939163498096,2.4913181400784707,2024-10
1195,2024-10-25,Email,197.91,3904,319,37,1865.36,0.08171106557377049,1667.4499999999998,0.11598746081504702,9.425294325703602,2024-10
1196,2024-10-26,Google Ads,419.83,14554,926,77,2206.06,0.0636251202418579,1786.23,0.08315334773218143,5.254650691946741,2024-10
1197,2024-10-26,Facebook Ads,390.89,14937,729,59,1035.62,0.048804980919863426,644.7299999999999,0.08093278463648834,2.6493898539230982,2024-10
1198,2024-10-26,Instagram,394.64,9493,522,29,914.6,0.054987885810597284,519.96,0.05555555555555555,2.3175552402189337,2024-10
1199,2024-10-26,Email,90.71,10355,898,146,2535.72,0.08672139063254466,2445.0099999999998,0.16258351893095768,27.95413956564877,2024-10
1200,2024-10-27,Google Ads,442.0,8495,454,51,1418.94,0.05344320188346086,976.94,0.11233480176211454,3.21027149321267,2024-10
1201,2024-10-27,Facebook Ads,311.21,9422,353,34,489.11,0.03746550626194014,177.90000000000003,0.09631728045325778,1.5716397288004886,2024-10
1202,2024-10-27,Instagram,240.07,4665,271,14,827.9,0.058092175777063236,587.8299999999999,0.05166051660516605,3.448577498229683,2024-10
1203,2024-10-27,Email,154.82,6472,700,112,1744.08,0.10815822002472188,1589.26,0.16,11.265211213021573,2024-10
1204,2024-10-28,Google Ads,403.93,13280,742,85,4584.6,0.05587349397590361,4180.67,0.11455525606469003,11.349986383779369,2024-10
1205,2024-10-28,Facebook Ads,159.44,7608,215,15,791.44,0.028259726603575185,632.0,0.06976744186046512,4.9638735574510795,2024-10
1206,2024-10-28,Instagram,113.03,7829,379,27,390.0,0.04840975858985822,276.97,0.0712401055408971,3.4504113952048128,2024-10
1207,2024-10-28,Email,157.64,14725,1429,203,11805.66,0.09704584040747029,11648.02,0.14205738278516444,74.89000253742705,2024-10
1208,2024-10-29,Google Ads,560.42,11200,634,73,3963.95,0.056607142857142856,3403.5299999999997,0.11514195583596215,7.0731772599122085,2024-10
1209,2024-10-29,Facebook Ads,498.56,3488,185,9,217.1,0.053038990825688075,-281.46000000000004,0.04864864864864865,0.435454107830552,2024-10
1210,2024-10-29,Instagram,345.4,11244,762,37,1140.84,0.06776947705442903,795.4399999999999,0.048556430446194225,3.3029530978575563,2024-10
1211,2024-10-29,Email,103.0,8513,787,99,3403.59,0.09244684600023494,3300.59,0.12579415501905972,33.04456310679612,2024-10
1212,2024-10-30,Google Ads,559.31,3591,174,16,302.56,0.04845446950710108,-256.74999999999994,0.09195402298850575,0.5409522447301139,2024-10
1213,2024-10-30,Facebook Ads,248.74,4328,192,13,349.54,0.04436229205175601,100.80000000000001,0.06770833333333333,1.4052424218059019,2024-10
1214,2024-10-30,Instagram,305.98,13987,777,35,1462.86,0.05555158361335526,1156.8799999999999,0.04504504504504504,4.780900712464867,2024-10
1215,2024-10-30,Email,50.27,4097,499,70,3187.89,0.1217964364168904,3137.62,0.1402805611222445,63.41535707181221,2024-10
1216,2024-10-31,Google Ads,350.44,2342,127,14,789.5,0.054227156276686596,439.06,0.11023622047244094,2.2528820910854925,2024-10
1217,2024-10-31,Facebook Ads,355.67,14003,408,52,2509.77,0.029136613582803686,2154.1,0.12745098039215685,7.056456827958501,2024-10
1218,2024-10-31,Instagram,385.49,8628,477,35,1566.76,0.05528511821974965,1181.27,0.07337526205450734,4.064333705154478,2024-10
1219,2024-10-31,Email,87.02,6764,563,61,1490.13,0.0832347723240686,1403.1100000000001,0.108348134991119,17.123994484026664,2024-10
1220,2024-11-01,Google Ads,412.83,7792,442,53,2690.65,0.056724845995893225,2277.82,0.11990950226244344,6.517573819732093,2024-11
1221,2024-11-01,Facebook Ads,320.4,7497,292,25,1349.32,0.038948912898492734,1028.92,0.08561643835616438,4.211360799001248,2024-11
1222,2024-11-01,Instagram,342.68,7325,428,24,1618.52,0.05843003412969283,1275.84,0.056074766355140186,4.723123613867164,2024-11
1223,2024-11-01,Email,155.45,19334,1785,187,12565.74,0.09232440260680666,12410.289999999999,0.10476190476190476,80.83460919909939,2024-11
1224,2024-11-02,Google Ads,325.25,16674,1034,149,6043.76,0.06201271440566151,5718.51,0.14410058027079303,18.581890853189854,2024-11
1225,2024-11-02,Facebook Ads,250.81,4084,116,13,724.9,0.02840352595494613,474.09,0.11206896551724138,2.890235636537618,2024-11
1226,2024-11-02,Instagram,294.02,19505,1113,16,1427.22,0.057062291720071774,1133.2,0.014375561545372867,4.854159580980886,2024-11
1227,2024-11-02,Email,78.7,13900,1353,180,7770.71,0.09733812949640287,7692.01,0.13303769401330376,98.73837357052096,2024-11
1228,2024-11-03,Google Ads,212.07,7515,439,50,3539.02,0.058416500332668,3326.95,0.11389521640091116,16.687980383835527,2024-11
1229,2024-11-03,Facebook Ads,349.81,18237,665,47,2491.09,0.03646433075615507,2141.28,0.07067669172932331,7.121265830022012,2024-11
1230,2024-11-03,Instagram,174.92,21408,1134,63,4359.69,0.05297085201793722,4184.7699999999995,0.05555555555555555,24.923908072261604,2024-11
1231,2024-11-03,Email,52.3,6683,718,109,6063.86,0.10743677988927129,6011.5599999999995,0.15181058495821728,115.94378585086042,2024-11
1232,2024-11-04,Google Ads,391.14,16987,1044,112,4364.56,0.06145876258315182,3973.4200000000005,0.10727969348659004,11.158562151659254,2024-11
1233,2024-11-04,Facebook Ads,153.98,5757,253,20,1234.72,0.04394649991314921,1080.74,0.07905138339920949,8.018703727756852,2024-11
1234,2024-11-04,Instagram,227.45,19733,1154,77,5203.62,0.05848071757968885,4976.17,0.06672443674176777,22.878083095185755,2024-11
1235,2024-11-04,Email,158.91,18718,1971,322,20242.06,0.1052997115076397,20083.15,0.16336884830035514,127.38065571707257,2024-11
1236,2024-11-05,Google Ads,245.8,22440,1395,171,14873.74,0.06216577540106952,14627.94,0.12258064516129032,60.51155410903173,2024-11
1237,2024-11-05,Facebook Ads,314.77,7134,374,41,1234.03,0.05242500700869078,919.26,0.10962566844919786,3.920418083044763,2024-11
1238,2024-11-05,Instagram,127.48,15184,916,40,1502.53,0.060326659641728134,1375.05,0.043668122270742356,11.786397866331972,2024-11
1239,2024-11-05,Email,132.7,11693,1177,110,3329.56,0.1006585136406397,3196.86,0.09345794392523364,25.090881688018086,2024-11
1240,2024-11-06,Google Ads,323.46,10987,754,80,5730.44,0.06862655866023483,5406.98,0.10610079575596817,17.71606999319854,2024-11
1241,2024-11-06,Facebook Ads,290.47,16745,659,39,2335.18,0.03935503135264258,2044.7099999999998,0.05918057663125948,8.039315591971631,2024-11
1242,2024-11-06,Instagram,377.51,21561,1101,47,2253.69,0.051064421872825935,1876.18,0.04268846503178928,5.969881592540595,2024-11
1243,2024-11-06,Email,196.71,19610,2186,380,18106.52,0.11147373788883223,17909.81,0.17383348581884722,92.04676935590463,2024-11
1244,2024-11-07,Google Ads,590.59,5139,320,31,2681.44,0.06226892391515859,2090.85,0.096875,4.540273286035998,2024-11
1245,2024-11-07,Facebook Ads,236.75,3215,75,5,115.39,0.02332814930015552,-121.36,0.06666666666666667,0.48739176346356916,2024-11
1246,2024-11-07,Instagram,336.3,21755,956,30,479.81,0.043943920937715465,143.51,0.03138075313807531,1.426732084448409,2024-11
1247,2024-11-07,Email,84.21,3114,311,47,3590.07,0.09987154784842646,3505.86,0.15112540192926044,42.63234770217314,2024-11
1248,2024-11-08,Google Ads,209.47,12453,959,128,8550.62,0.07700955593029792,8341.150000000001,0.1334723670490094,40.82026065785077,2024-11
1249,2024-11-08,Facebook Ads,211.5,9339,526,22,1944.87,0.05632294678231074,1733.37,0.04182509505703422,9.195602836879432,2024-11
1250,2024-11-08,Instagram,320.98,11190,485,36,2161.31,0.04334226988382484,1840.33,0.07422680412371134,6.733472490497849,2024-11
1251,2024-11-08,Email,192.85,6331,628,104,6525.84,0.09919444005686305,6332.99,0.16560509554140126,33.83894218304382,2024-11
1252,2024-11-09,Google Ads,583.46,21814,1458,161,6915.95,0.06683781058036124,6332.49,0.11042524005486969,11.85334041750934,2024-11
1253,2024-11-09,Facebook Ads,201.69,18250,648,36,2776.12,0.03550684931506849,2574.43,0.05555555555555555,13.764291734840597,2024-11
1254,2024-11-09,Instagram,191.13,21103,909,84,1625.85,0.043074444391792636,1434.7199999999998,0.0924092409240924,8.506513891068906,2024-11
1255,2024-11-09,Email,51.8,14652,1360,229,4935.94,0.09282009282009282,4884.139999999999,0.16838235294117648,95.28841698841698,2024-11
1256,2024-11-10,Google Ads,567.58,9426,576,82,4945.29,0.061107574793125397,4377.71,0.1423611111111111,8.712939145142535,2024-11
1257,2024-11-10,Facebook Ads,316.85,3963,149,11,188.36,0.037597779460005046,-128.49,0.0738255033557047,0.5944768818052706,2024-11
1258,2024-11-10,Instagram,386.06,8315,491,17,1464.34,0.05904990980156344,1078.28,0.034623217922606926,3.7930373517069884,2024-11
1259,2024-11-10,Email,125.13,20299,2096,317,13450.73,0.10325631804522391,13325.6,0.15124045801526717,107.49404619196036,2024-11
1260,2024-11-11,Google Ads,745.58,15296,1237,42,2498.52,0.08087081589958159,1752.94,0.03395311236863379,3.351109203573057,2024-11
1261,2024-11-11,Facebook Ads,371.37,20241,900,64,5485.02,0.044464206313917294,5113.650000000001,0.07111111111111111,14.769690605056953,2024-11
1262,2024-11-11,Instagram,371.65,5936,300,15,835.37,0.05053908355795148,463.72,0.05,2.2477330822009955,2024-11
1263,2024-11-11,Email,144.8,3447,338,45,1833.58,0.09805628082390484,1688.78,0.13313609467455623,12.662845303867401,2024-11
1264,2024-11-12,Google Ads,513.96,22309,1070,150,4605.94,0.04796270563449729,4091.9799999999996,0.14018691588785046,8.961670168884737,2024-11
1265,2024-11-12,Facebook Ads,170.03,12011,503,28,960.79,0.041878278244942134,790.76,0.055666003976143144,5.650708698464976,2024-11
1266,2024-11-12,Instagram,256.02,6632,293,26,2087.62,0.04417973462002413,1831.6,0.08873720136518772,8.154128583704399,2024-11
1267,2024-11-12,Email,138.42,4458,389,69,2173.09,0.08725886047554958,2034.67,0.17737789203084833,15.699248663487937,2024-11
1268,2024-11-13,Google Ads,215.3,4534,282,31,1756.28,0.06219673577415086,1540.98,0.1099290780141844,8.15736182071528,2024-11
1269,2024-11-13,Facebook Ads,413.66,7220,322,23,700.22,0.044598337950138504,286.56,0.07142857142857142,1.692742832277716,2024-11
1270,2024-11-13,Instagram,282.79,5479,246,14,334.13,0.04489870414309181,51.339999999999975,0.056910569105691054,1.1815481452668057,2024-11
1271,2024-11-13,Email,194.17,16555,1765,107,5180.21,0.1066143159166415,4986.04,0.06062322946175638,26.67873512901066,2024-11
1272,2024-11-14,Google Ads,223.07,12277,529,48,1588.15,0.04308870245173902,1365.0800000000002,0.09073724007561437,7.119514053884432,2024-11
1273,2024-11-14,Facebook Ads,326.22,9239,362,41,2563.93,0.039181729624418224,2237.71,0.1132596685082873,7.859511985776469,2024-11
1274,2024-11-14,Instagram,263.01,11215,592,24,1344.37,0.052786446723138654,1081.36,0.04054054054054054,5.111478651001863,2024-11
1275,2024-11-14,Email,51.24,5789,613,92,5954.21,0.10589048194852306,5902.97,0.1500815660685155,116.20238095238095,2024-11
1276,2024-11-15,Google Ads,309.62,7965,412,55,3666.8,0.0517263025737602,3357.1800000000003,0.13349514563106796,11.842904205154706,2024-11
1277,2024-11-15,Facebook Ads,176.03,9554,415,40,869.71,0.043437303747121625,693.6800000000001,0.0963855421686747,4.940691927512356,2024-11
1278,2024-11-15,Instagram,310.56,14627,982,52,2847.0,0.06713611813769058,2536.44,0.05295315682281059,9.167310664605873,2024-11
1279,2024-11-15,Email,179.59,18568,1960,274,15285.91,0.1055579491598449,15106.32,0.13979591836734695,85.11559663678378,2024-11
1280,2024-11-16,Google Ads,372.84,12587,835,69,1941.09,0.06633828553269246,1568.25,0.08263473053892216,5.206227872545864,2024-11
1281,2024-11-16,Facebook Ads,432.8,7983,255,15,1113.46,0.03194287861706126,680.6600000000001,0.058823529411764705,2.572689463955638,2024-11
1282,2024-11-16,Instagram,164.07,7650,327,21,1766.56,0.04274509803921569,1602.49,0.06422018348623854,10.767111598707869,2024-11
1283,2024-11-16,Email,178.3,16476,1631,215,12532.3,0.09899247390143238,12354.0,0.13182096873083998,70.2877173303421,2024-11
1284,2024-11-17,Google Ads,356.51,16137,1091,128,3345.87,0.06760860135093263,2989.3599999999997,0.11732355637030248,9.385066337550139,2024-11
1285,2024-11-17,Facebook Ads,163.99,9405,300,15,399.27,0.03189792663476874,235.27999999999997,0.05,2.434721629367644,2024-11
1286,2024-11-17,Instagram,573.65,6792,369,4,211.57,0.054328621908127206,-362.08,0.01084010840108401,0.3688137365989715,2024-11
1287,2024-11-17,Email,86.19,5557,561,79,1462.65,0.10095375202447364,1376.46,0.1408199643493761,16.970066132962064,2024-11
1288,2024-11-18,Google Ads,554.15,18173,1356,178,13456.96,0.07461618885159302,12902.81,0.13126843657817108,24.283966435080753,2024-11
