date,channel,spend,impressions,clicks,conversions,revenue
2024-09-05,Google Ads,296.86,6591,356,31,823.91
2024-09-05,Facebook Ads,339.14,4242,100,8,371.2
2024-09-05,Instagram,383.35,3121,172,7,150.25
2024-09-05,Email,132.31,13829,1471,129,1304.18
2024-09-06,Google Ads,597.93,2508,138,15,773.13
2024-09-06,Facebook Ads,479.39,4789,251,14,313.18
2024-09-06,Instagram,217.52,5155,284,15,846.58
2024-09-06,Email,90.51,2823,283,44,918.05
2024-09-07,Google Ads,564.79,3119,179,21,619.92
2024-09-07,Facebook Ads,292.99,11631,645,24,700.51
2024-09-07,Instagram,337.32,5167,280,3,58.74
2024-09-07,Email,194.94,4089,416,55,1667.47
2024-09-08,Google Ads,425.43,9403,473,61,2950.03
2024-09-08,Facebook Ads,604.17,8943,336,7,209.63
2024-09-08,Instagram,261.9,3062,164,9,499.76
2024-09-08,Email,59.85,7459,667,91,4797.2
2024-09-09,Google Ads,305.05,11970,784,79,1995.28
2024-09-09,Facebook Ads,439.98,13521,568,12,169.32
2024-09-09,Instagram,397.44,7167,280,17,968.0
2024-09-09,Email,168.14,10339,1087,137,3050.06
2024-09-10,Google Ads,409.01,2850,146,16,405.32
2024-09-10,Facebook Ads,152.36,4806,147,7,305.55
2024-09-10,Instagram,246.67,9355,468,28,753.26
2024-09-10,Email,101.63,3868,355,42,1474.93
2024-09-11,Google Ads,513.36,7311,399,44,1233.55
2024-09-11,Facebook Ads,231.08,11652,331,28,481.06
2024-09-11,Instagram,362.95,3217,168,15,864.15
2024-09-11,Email,95.17,14898,1608,73,2252.26
2024-09-12,Google Ads,578.95,5291,341,39,2258.23
2024-09-12,Facebook Ads,445.75,10558,264,21,489.91
2024-09-12,Instagram,320.79,7138,349,20,476.51
2024-09-12,Email,99.62,2579,218,25,608.45
2024-09-13,Google Ads,523.05,5039,299,40,1121.76
2024-09-13,Facebook Ads,421.02,9631,397,31,1184.6
2024-09-13,Instagram,323.68,2334,92,2,21.37
2024-09-13,Email,186.26,9828,952,139,6393.77
2024-09-14,Google Ads,382.96,14358,912,30,1283.11
2024-09-14,Facebook Ads,267.97,12489,386,33,685.88
2024-09-14,Instagram,118.33,5889,268,16,761.56
2024-09-14,Email,172.2,11503,1095,163,3427.12
2024-09-15,Google Ads,451.84,9129,607,77,4005.29
2024-09-15,Facebook Ads,213.24,3540,162,18,407.18
2024-09-15,Instagram,380.91,3492,200,12,322.73
2024-09-15,Email,86.64,5342,364,48,2669.52
2024-09-16,Google Ads,245.94,8081,449,53,2361.79
2024-09-16,Facebook Ads,271.27,9340,389,33,1271.03
2024-09-16,Instagram,162.47,6836,252,17,238.04
2024-09-16,Email,171.61,10603,1136,180,9747.07
2024-09-17,Google Ads,297.86,14645,720,83,3661.43
2024-09-17,Facebook Ads,246.19,6516,194,19,1044.68
2024-09-17,Instagram,338.65,5055,226,18,562.91
2024-09-17,Email,99.09,13942,1268,226,2579.48
2024-09-18,Google Ads,347.01,5666,403,61,1105.67
2024-09-18,Facebook Ads,424.07,2655,72,4,204.61
2024-09-18,Instagram,321.63,11421,513,38,1828.98
2024-09-18,Email,53.17,8182,908,164,9055.44
2024-09-19,Google Ads,468.46,10091,781,94,2532.61
2024-09-19,Facebook Ads,315.21,6614,287,14,761.03
2024-09-19,Instagram,363.44,3098,154,10,309.67
2024-09-19,Email,67.63,2858,272,43,1213.97
2024-09-20,Google Ads,452.89,11657,656,78,4255.11
2024-09-20,Facebook Ads,413.43,4750,194,23,771.26
2024-09-20,Instagram,104.67,4102,184,12,190.91
2024-09-20,Email,170.24,3064,319,45,632.12
2024-09-21,Google Ads,556.43,9875,687,61,2792.72
2024-09-21,Facebook Ads,178.14,7258,333,27,1414.05
2024-09-21,Instagram,355.59,6861,355,23,604.29
2024-09-21,Email,108.72,6460,701,106,5942.66
2024-09-22,Google Ads,240.78,14501,792,79,2935.85
2024-09-22,Facebook Ads,493.56,8239,403,34,1041.85
2024-09-22,Instagram,395.67,12035,779,53,620.34
2024-09-22,Email,148.0,2813,341,42,940.81
2024-09-23,Google Ads,470.62,14524,1137,131,2908.59
2024-09-23,Facebook Ads,496.66,10543,307,23,1282.3
2024-09-23,Instagram,357.59,2405,151,7,121.67
2024-09-23,Email,94.76,11295,1321,160,7177.12
2024-09-24,Google Ads,265.38,7027,469,47,1168.35
2024-09-24,Facebook Ads,596.55,11893,534,15,411.08
2024-09-24,Instagram,192.33,11190,528,29,477.35
2024-09-24,Email,124.68,6958,712,123,2744.93
2024-09-25,Google Ads,580.18,2094,119,12,197.16
2024-09-25,Facebook Ads,365.47,13126,596,42,2382.4
2024-09-25,Instagram,310.23,3981,231,11,139.71
2024-09-25,Email,197.1,11726,1168,154,5882.53
2024-09-26,Google Ads,308.02,2354,165,19,615.26
2024-09-26,Facebook Ads,557.34,9965,472,11,622.03
2024-09-26,Instagram,353.16,10137,405,31,1584.61
2024-09-26,Email,144.4,3311,354,55,2841.61
2024-09-27,Google Ads,277.12,3881,198,24,776.3
2024-09-27,Facebook Ads,341.71,5915,273,17,235.88
2024-09-27,Instagram,279.86,2205,94,6,302.04
2024-09-27,Email,70.19,8908,654,86,3624.95
2024-09-28,Google Ads,256.19,7135,528,70,2895.17
2024-09-28,Facebook Ads,358.57,14560,475,39,1800.36
2024-09-28,Instagram,367.08,2867,137,12,642.14
2024-09-28,Email,165.6,5401,497,87,2170.93
2024-09-29,Google Ads,421.98,4472,266,42,1274.36
2024-09-29,Facebook Ads,498.68,12216,489,41,1411.1
2024-09-29,Instagram,282.18,7100,384,11,653.55
2024-09-29,Email,97.49,3285,332,55,762.38
2024-09-30,Google Ads,533.43,2966,150,17,934.55
2024-09-30,Facebook Ads,488.19,9544,181,11,510.98
2024-09-30,Instagram,216.82,9077,282,20,1106.98
2024-09-30,Email,114.4,10224,1143,174,4721.17
2024-10-01,Google Ads,465.57,6866,418,56,1638.01
2024-10-01,Facebook Ads,376.31,13494,516,38,1636.95
2024-10-01,Instagram,359.08,7727,363,15,579.15
2024-10-01,Email,74.32,13581,1690,252,9436.59
2024-10-02,Google Ads,516.13,4920,312,41,527.49
2024-10-02,Facebook Ads,291.57,13170,678,46,628.29
2024-10-02,Instagram,135.45,13510,798,37,1777.39
2024-10-02,Email,107.61,14628,1321,196,10500.45
2024-10-03,Google Ads,496.06,4057,168,20,922.53
2024-10-03,Facebook Ads,482.02,4980,178,22,1253.35
2024-10-03,Instagram,235.62,7482,447,20,518.23
2024-10-03,Email,77.49,11496,1196,194,4507.44
2024-10-04,Google Ads,446.82,4787,296,39,1671.76
2024-10-04,Facebook Ads,294.16,7681,271,7,345.46
2024-10-04,Instagram,348.02,13334,676,35,1233.16
2024-10-04,Email,105.71,6822,644,91,2809.27
2024-10-05,Google Ads,505.3,10714,592,85,4411.14
2024-10-05,Facebook Ads,457.8,4070,135,10,471.19
2024-10-05,Instagram,306.15,11054,428,26,610.43
2024-10-05,Email,132.39,3825,403,71,3977.48
2024-10-06,Google Ads,250.37,7874,601,76,4324.89
2024-10-06,Facebook Ads,491.85,3781,205,19,537.04
2024-10-06,Instagram,336.6,11515,654,39,886.47
2024-10-06,Email,72.78,7551,829,130,3581.04
2024-10-07,Google Ads,389.62,7416,456,55,2555.93
2024-10-07,Facebook Ads,438.21,5514,125,11,404.8
2024-10-07,Instagram,258.21,6858,452,25,1217.61
2024-10-07,Email,122.19,8160,817,104,4020.33
2024-10-08,Google Ads,424.76,10795,575,75,1962.18
2024-10-08,Facebook Ads,153.82,11876,675,28,895.07
2024-10-08,Instagram,242.1,12609,560,26,1401.56
2024-10-08,Email,126.65,8769,875,110,6290.52
2024-10-09,Google Ads,402.25,5326,391,43,1722.4
2024-10-09,Facebook Ads,316.03,11686,491,51,1004.83
2024-10-09,Instagram,231.63,2201,111,9,383.68
2024-10-09,Email,99.34,8384,905,139,3999.59
2024-10-10,Google Ads,461.77,9648,592,68,3610.82
2024-10-10,Facebook Ads,240.62,12454,437,43,1903.11
2024-10-10,Instagram,337.35,9461,297,25,1426.96
2024-10-10,Email,64.94,2964,273,35,1449.84
2024-10-11,Google Ads,522.46,11760,784,69,1172.12
2024-10-11,Facebook Ads,344.29,9562,300,15,707.9
2024-10-11,Instagram,211.24,10689,723,47,1818.84
2024-10-11,Email,68.33,6115,701,59,2556.0
2024-10-12,Google Ads,595.76,6305,337,46,845.92
2024-10-12,Facebook Ads,156.89,11086,417,38,509.14
2024-10-12,Instagram,330.96,11763,741,48,1452.82
2024-10-12,Email,83.64,7471,744,112,2078.92
2024-10-13,Google Ads,339.21,9720,490,29,1291.76
2024-10-13,Facebook Ads,472.08,5463,148,8,327.37
2024-10-13,Instagram,309.02,2858,111,3,144.43
2024-10-13,Email,72.48,11674,1200,141,5648.07
2024-10-14,Google Ads,316.24,6391,321,49,2389.4
2024-10-14,Facebook Ads,360.53,8415,328,33,1414.57
2024-10-14,Instagram,322.54,2510,126,3,122.7
2024-10-14,Email,218.63,9000,971,49,1499.25
2024-10-15,Google Ads,516.36,10208,509,46,805.63
2024-10-15,Facebook Ads,393.46,9248,321,38,1435.36
2024-10-15,Instagram,276.93,7264,500,35,434.1
2024-10-15,Email,88.1,13284,1070,143,4100.98
2024-10-16,Google Ads,312.88,4329,283,41,656.78
2024-10-16,Facebook Ads,466.17,7284,266,19,306.75
2024-10-16,Instagram,128.31,11391,468,21,780.34
2024-10-16,Email,150.84,2815,259,36,856.49
2024-10-17,Google Ads,240.01,13146,765,98,5793.25
2024-10-17,Facebook Ads,237.21,13940,707,44,1955.73
2024-10-17,Instagram,331.61,8956,374,24,339.94
2024-10-17,Email,192.3,5627,543,85,4535.62
2024-10-18,Google Ads,371.48,2810,165,17,463.73
2024-10-18,Facebook Ads,279.21,4586,165,15,840.77
2024-10-18,Instagram,314.16,7548,264,25,606.25
2024-10-18,Email,87.56,4632,448,62,3278.49
2024-10-19,Google Ads,579.26,2711,133,19,622.05
2024-10-19,Facebook Ads,304.73,13899,754,41,1177.34
2024-10-19,Instagram,181.5,13023,866,58,1249.18
2024-10-19,Email,131.25,4891,562,85,3422.74
2024-10-20,Google Ads,532.52,5460,282,29,1544.27
2024-10-20,Facebook Ads,295.9,8612,256,18,421.62
2024-10-20,Instagram,224.13,13165,630,13,743.05
2024-10-20,Email,158.47,12784,1259,181,10410.52
2024-10-21,Google Ads,266.73,4046,255,28,1169.07
2024-10-21,Facebook Ads,392.43,6723,308,18,922.76
2024-10-21,Instagram,198.97,4494,193,7,84.85
2024-10-21,Email,152.88,6727,642,99,2799.92
2024-10-22,Google Ads,225.51,12776,624,85,2034.83
2024-10-22,Facebook Ads,399.94,2999,90,6,133.64
2024-10-22,Instagram,196.0,14026,710,38,1851.11
2024-10-22,Email,67.01,13975,1456,167,9022.18
2024-10-23,Google Ads,338.29,7127,403,53,1975.73
2024-10-23,Facebook Ads,262.92,2748,117,8,291.05
2024-10-23,Instagram,277.77,12070,671,26,585.42
2024-10-23,Email,189.31,14084,1520,254,13906.63
2024-10-24,Google Ads,555.75,14112,772,85,2354.63
2024-10-24,Facebook Ads,393.05,9990,276,16,646.25
2024-10-24,Instagram,382.92,2934,189,17,756.83
2024-10-24,Email,148.43,11290,1157,163,1926.31
2024-10-25,Google Ads,315.44,6976,355,36,493.78
2024-10-25,Facebook Ads,329.12,5657,107,7,165.77
2024-10-25,Instagram,239.58,4213,263,14,596.87
2024-10-25,Email,197.91,3904,319,37,1865.36
2024-10-26,Google Ads,419.83,14554,926,77,2206.06
2024-10-26,Facebook Ads,390.89,14937,729,59,1035.62
2024-10-26,Instagram,394.64,9493,522,29,914.6
2024-10-26,Email,90.71,10355,898,146,2535.72
2024-10-27,Google Ads,442.0,8495,454,51,1418.94
2024-10-27,Facebook Ads,311.21,9422,353,34,489.11
2024-10-27,Instagram,240.07,4665,271,14,827.9
2024-10-27,Email,154.82,6472,700,112,1744.08
2024-10-28,Google Ads,403.93,13280,742,85,4584.6
2024-10-28,Facebook Ads,159.44,7608,215,15,791.44
2024-10-28,Instagram,113.03,7829,379,27,390.0
2024-10-28,Email,157.64,14725,1429,203,11805.66
2024-10-29,Google Ads,560.42,11200,634,73,3963.95
2024-10-29,Facebook Ads,498.56,3488,185,9,217.1
2024-10-29,Instagram,345.4,11244,762,37,1140.84
2024-10-29,Email,103.0,8513,787,99,3403.59
2024-10-30,Google Ads,559.31,3591,174,16,302.56
2024-10-30,Facebook Ads,248.74,4328,192,13,349.54
2024-10-30,Instagram,305.98,13987,777,35,1462.86
2024-10-30,Email,50.27,4097,499,70,3187.89
2024-10-31,Google Ads,350.44,2342,127,14,789.5
2024-10-31,Facebook Ads,355.67,14003,408,52,2509.77
2024-10-31,Instagram,385.49,8628,477,35,1566.76
2024-10-31,Email,87.02,6764,563,61,1490.13
2024-11-01,Google Ads,412.83,7792,442,53,2690.65
2024-11-01,Facebook Ads,320.4,7497,292,25,1349.32
2024-11-01,Instagram,342.68,7325,428,24,1618.52
2024-11-01,Email,155.45,19334,1785,187,12565.74
2024-11-02,Google Ads,325.25,16674,1034,149,6043.76
2024-11-02,Facebook Ads,250.81,4084,116,13,724.9
2024-11-02,Instagram,294.02,19505,1113,16,1427.22
2024-11-02,Email,78.7,13900,1353,180,7770.71
2024-11-03,Google Ads,212.07,7515,439,50,3539.02
2024-11-03,Facebook Ads,349.81,18237,665,47,2491.09
2024-11-03,Instagram,174.92,21408,1134,63,4359.69
2024-11-03,Email,52.3,6683,718,109,6063.86
2024-11-04,Google Ads,391.14,16987,1044,112,4364.56
2024-11-04,Facebook Ads,153.98,5757,253,20,1234.72
2024-11-04,Instagram,227.45,19733,1154,77,5203.62
2024-11-04,Email,158.91,18718,1971,322,20242.06
2024-11-05,Google Ads,245.8,22440,1395,171,14873.74
2024-11-05,Facebook Ads,314.77,7134,374,41,1234.03
2024-11-05,Instagram,127.48,15184,916,40,1502.53
2024-11-05,Email,132.7,11693,1177,110,3329.56
2024-11-06,Google Ads,323.46,10987,754,80,5730.44
2024-11-06,Facebook Ads,290.47,16745,659,39,2335.18
2024-11-06,Instagram,377.51,21561,1101,47,2253.69
2024-11-06,Email,196.71,19610,2186,380,18106.52
2024-11-07,Google Ads,590.59,5139,320,31,2681.44
2024-11-07,Facebook Ads,236.75,3215,75,5,115.39
2024-11-07,Instagram,336.3,21755,956,30,479.81
2024-11-07,Email,84.21,3114,311,47,3590.07
2024-11-08,Google Ads,209.47,12453,959,128,8550.62
2024-11-08,Facebook Ads,211.5,9339,526,22,1944.87
2024-11-08,Instagram,320.98,11190,485,36,2161.31
2024-11-08,Email,192.85,6331,628,104,6525.84
2024-11-09,Google Ads,583.46,21814,1458,161,6915.95
2024-11-09,Facebook Ads,201.69,18250,648,36,2776.12
2024-11-09,Instagram,191.13,21103,909,84,1625.85
2024-11-09,Email,51.8,14652,1360,229,4935.94
2024-11-10,Google Ads,567.58,9426,576,82,4945.29
2024-11-10,Facebook Ads,316.85,3963,149,11,188.36
2024-11-10,Instagram,386.06,8315,491,17,1464.34
2024-11-10,Email,125.13,20299,2096,317,13450.73
2024-11-11,Google Ads,745.58,15296,1237,42,2498.52
2024-11-11,Facebook Ads,371.37,20241,900,64,5485.02
2024-11-11,Instagram,371.65,5936,300,15,835.37
2024-11-11,Email,144.8,3447,338,45,1833.58
2024-11-12,Google Ads,513.96,22309,1070,150,4605.94
2024-11-12,Facebook Ads,170.03,12011,503,28,960.79
2024-11-12,Instagram,256.02,6632,293,26,2087.62
2024-11-12,Email,138.42,4458,389,69,2173.09
2024-11-13,Google Ads,215.3,4534,282,31,1756.28
2024-11-13,Facebook Ads,413.66,7220,322,23,700.22
2024-11-13,Instagram,282.79,5479,246,14,334.13
2024-11-13,Email,194.17,16555,1765,107,5180.21
2024-11-14,Google Ads,223.07,12277,529,48,1588.15
2024-11-14,Facebook Ads,326.22,9239,362,41,2563.93
2024-11-14,Instagram,263.01,11215,592,24,1344.37
2024-11-14,Email,51.24,5789,613,92,5954.21
2024-11-15,Google Ads,309.62,7965,412,55,3666.8
2024-11-15,Facebook Ads,176.03,9554,415,40,869.71
2024-11-15,Instagram,310.56,14627,982,52,2847.0
2024-11-15,Email,179.59,18568,1960,274,15285.91
2024-11-16,Google Ads,372.84,12587,835,69,1941.09
2024-11-16,Facebook Ads,432.8,7983,255,15,1113.46
2024-11-16,Instagram,164.07,7650,327,21,1766.56
2024-11-16,Email,178.3,16476,1631,215,12532.3
2024-11-17,Google Ads,356.51,16137,1091,128,3345.87
2024-11-17,Facebook Ads,163.99,9405,300,15,399.27
2024-11-17,Instagram,573.65,6792,369,4,211.57
2024-11-17,Email,86.19,5557,561,79,1462.65
2024-11-18,Google Ads,554.15,18173,1356,178,13456.96
2024-11-18,Facebook Ads,258.64,19055,661,23,1260.75
2024-11-18,Instagram,209.86,15125,408,27,1613.58
2024-11-18,Email,165.92,7999,775,114,3552.81
2024-11-19,Google Ads,550.06,19369,1094,158,13953.57
2024-11-19,Facebook Ads,366.63,21502,976,115,4486.58
2024-11-19,Instagram,235.55,10314,278,2,73.03
2024-11-19,Email,284.03,16345,1990,81,4262.88
2024-11-20,Google Ads,263.03,3632,197,24,1127.68
2024-11-20,Facebook Ads,300.53,12302,597,45,3976.35
2024-11-20,Instagram,276.93,14250,983,68,2442.84
2024-11-20,Email,83.18,19951,2204,307,6728.58
2024-11-21,Google Ads,230.28,5683,444,54,2283.8
2024-11-21,Facebook Ads,381.61,9459,494,41,1265.93
2024-11-21,Instagram,248.22,18050,1271,62,4845.06
2024-11-21,Email,117.17,20970,2324,367,8636.98
2024-11-22,Google Ads,404.73,19204,1245,148,2902.61
2024-11-22,Facebook Ads,474.72,18420,801,58,3153.39
2024-11-22,Instagram,301.63,20549,1166,50,2398.08
2024-11-22,Email,69.98,8389,783,125,11043.65
2024-11-23,Google Ads,227.95,13088,840,103,7689.63
2024-11-23,Facebook Ads,214.74,11579,481,29,2001.13
2024-11-23,Instagram,368.36,8173,376,19,394.42
2024-11-23,Email,64.71,22298,1841,200,13815.12
2024-11-24,Google Ads,390.92,5856,313,40,1935.41
2024-11-24,Facebook Ads,514.23,22474,987,20,1178.95
2024-11-24,Instagram,129.64,7202,396,28,1907.62
2024-11-24,Email,103.18,5929,622,93,3234.43
2024-11-25,Google Ads,303.81,7800,490,52,3277.21
2024-11-25,Facebook Ads,206.5,10209,448,34,2636.48
2024-11-25,Instagram,149.84,5404,238,12,1025.39
2024-11-25,Email,183.47,12373,1169,175,7102.84
2024-11-26,Google Ads,457.77,7443,499,69,4967.66
2024-11-26,Facebook Ads,327.33,3570,161,9,382.2
2024-11-26,Instagram,471.68,18233,683,9,335.34
2024-11-26,Email,118.58,22391,2037,347,12492.92
2024-11-27,Google Ads,552.01,11397,719,92,6821.52
2024-11-27,Facebook Ads,394.87,7993,453,29,1852.21
2024-11-27,Instagram,280.12,4158,263,13,611.54
2024-11-27,Email,116.19,7884,777,125,8082.21
2024-11-28,Google Ads,425.18,13042,876,127,9560.8
2024-11-28,Facebook Ads,595.07,5780,284,8,265.58
2024-11-28,Instagram,370.03,3880,147,9,617.83
2024-11-28,Email,199.56,5444,558,91,2087.88
2024-11-29,Google Ads,214.71,19601,1289,166,9254.28
2024-11-29,Facebook Ads,366.65,9847,325,31,490.04
2024-11-29,Instagram,327.9,19912,1028,67,3895.94
2024-11-29,Email,193.82,9514,1007,142,2338.4
2024-11-30,Google Ads,270.6,13938,728,63,1428.17
2024-11-30,Facebook Ads,462.78,7525,351,19,621.06
2024-11-30,Instagram,106.29,18632,859,43,3839.82
2024-11-30,Email,186.57,3042,349,53,3034.02
2024-12-01,Google Ads,843.19,7927,578,17,572.49
2024-12-01,Facebook Ads,219.08,5423,305,25,620.59
2024-12-01,Instagram,371.55,22050,822,62,3373.88
2024-12-01,Email,73.9,18248,1616,228,5749.35
2024-12-02,Google Ads,520.41,18123,1185,153,2817.47
2024-12-02,Facebook Ads,390.81,3263,92,4,318.37
2024-12-02,Instagram,131.99,12731,746,31,1182.58
2024-12-02,Email,199.32,8080,757,112,4570.47
2024-12-03,Google Ads,496.46,20682,1332,178,12647.96
2024-12-03,Facebook Ads,412.01,3523,184,4,128.74
2024-12-03,Instagram,298.57,7092,339,23,1465.0
2024-12-03,Email,184.28,17946,1816,330,16090.86
2024-12-04,Google Ads,225.43,3005,157,20,1393.99
2024-12-04,Facebook Ads,335.74,16906,813,58,5124.77
2024-12-04,Instagram,114.2,5573,243,9,786.35
2024-12-04,Email,102.9,16498,1577,305,8650.96
2024-12-05,Google Ads,423.97,22096,1280,126,2020.46
2024-12-05,Facebook Ads,450.08,15363,486,34,2751.5
2024-12-05,Instagram,233.41,17753,1014,104,5190.04
2024-12-05,Email,56.51,8040,736,79,1233.77
2024-12-06,Google Ads,220.88,7826,567,74,6128.62
2024-12-06,Facebook Ads,454.16,4659,160,8,234.03
2024-12-06,Instagram,123.73,3140,127,10,331.66
2024-12-06,Email,190.98,16143,1868,289,11930.96
2024-12-07,Google Ads,315.16,18674,1204,187,7967.17
2024-12-07,Facebook Ads,295.91,3235,156,7,273.71
2024-12-07,Instagram,238.48,7810,425,39,2925.94
2024-12-07,Email,149.09,8782,885,159,6460.79
2024-12-08,Google Ads,654.56,11035,612,15,793.29
2024-12-08,Facebook Ads,422.15,7826,360,31,1521.58
2024-12-08,Instagram,228.41,10911,606,46,1634.91
2024-12-08,Email,102.98,5756,662,90,3801.2
2024-12-09,Google Ads,529.61,4198,216,23,1549.02
2024-12-09,Facebook Ads,272.2,11925,591,38,3396.86
2024-12-09,Instagram,177.95,6525,344,21,639.26
2024-12-09,Email,68.67,12979,1161,159,5647.72
2024-12-10,Google Ads,469.52,9261,657,99,6617.34
2024-12-10,Facebook Ads,352.93,17029,623,46,3715.68
2024-12-10,Instagram,118.47,8820,435,19,1044.07
2024-12-10,Email,134.74,9818,902,131,2885.29
2024-12-11,Google Ads,202.48,5024,301,41,3645.44
2024-12-11,Facebook Ads,374.28,12594,498,31,1636.75
2024-12-11,Instagram,303.7,4201,227,8,203.97
2024-12-11,Email,59.02,13631,1271,167,3563.88
2024-12-12,Google Ads,321.72,5216,247,35,1245.3
2024-12-12,Facebook Ads,192.17,15121,619,31,2638.54
2024-12-12,Instagram,364.48,8981,378,23,1725.06
2024-12-12,Email,164.52,12670,1363,221,12355.4
2024-12-13,Google Ads,468.33,11873,755,79,5632.19
2024-12-13,Facebook Ads,160.94,17529,604,50,2632.44
2024-12-13,Instagram,264.89,12859,642,23,1308.37
2024-12-13,Email,84.24,17450,1401,225,4577.59
2024-12-14,Google Ads,497.0,8962,522,49,4222.61
2024-12-14,Facebook Ads,270.29,6085,157,10,877.65
2024-12-14,Instagram,305.72,17649,1052,82,7058.32
2024-12-14,Email,137.76,8890,942,145,4093.8
2024-12-15,Google Ads,252.95,14217,787,70,2518.57
2024-12-15,Facebook Ads,425.94,9571,304,26,715.98
2024-12-15,Instagram,327.18,19937,922,78,6686.31
2024-12-15,Email,93.26,8083,821,159,6329.83
2024-12-16,Google Ads,317.23,5703,345,48,4105.08
2024-12-16,Facebook Ads,162.93,13167,465,41,3149.31
2024-12-16,Instagram,181.24,21275,831,37,2800.27
2024-12-16,Email,112.73,17151,1825,271,12858.6
2024-12-17,Google Ads,253.2,18731,1007,142,11831.58
2024-12-17,Facebook Ads,255.7,19841,922,56,3658.48
2024-12-17,Instagram,132.9,21116,1326,98,3886.61
2024-12-17,Email,88.9,8069,819,115,4609.74
2024-12-18,Google Ads,275.36,10216,486,76,4389.98
2024-12-18,Facebook Ads,437.39,18251,739,14,771.96
2024-12-18,Instagram,259.73,11597,671,44,3572.78
2024-12-18,Email,231.9,11464,1116,44,2556.38
2024-12-19,Google Ads,406.23,17111,1080,154,3857.1
2024-12-19,Facebook Ads,323.82,15892,650,34,2445.93
2024-12-19,Instagram,172.79,21299,903,37,3109.75
2024-12-19,Email,109.82,10146,882,132,2057.26
2024-12-20,Google Ads,327.29,13227,847,122,4135.49
2024-12-20,Facebook Ads,249.54,19326,560,29,1383.38
2024-12-20,Instagram,377.7,19989,1114,27,1553.62
2024-12-20,Email,142.04,11783,1221,148,10394.5
2024-12-21,Google Ads,385.1,8109,594,53,1298.74
2024-12-21,Facebook Ads,425.9,19934,1176,124,11020.84
2024-12-21,Instagram,166.37,11200,519,31,525.55
2024-12-21,Email,157.4,9499,912,123,8884.28
2024-12-22,Google Ads,542.36,12563,626,78,3174.69
2024-12-22,Facebook Ads,479.29,14559,656,52,2080.76
2024-12-22,Instagram,103.38,13116,615,30,1738.65
2024-12-22,Email,151.15,10464,1332,220,5215.01
2024-12-23,Google Ads,392.26,17737,893,30,702.21
2024-12-23,Facebook Ads,329.95,20354,489,46,3593.81
2024-12-23,Instagram,120.77,12856,585,43,3788.09
2024-12-23,Email,166.39,10465,965,172,7012.72
2024-12-24,Google Ads,498.9,14668,837,113,3947.88
2024-12-24,Facebook Ads,382.82,12783,477,23,635.3
2024-12-24,Instagram,248.74,10527,588,30,2576.56
2024-12-24,Email,62.09,14286,1602,255,11186.59
2024-12-25,Google Ads,391.84,19678,716,79,3721.7
2024-12-25,Facebook Ads,429.14,14532,494,30,667.27
2024-12-25,Instagram,384.88,9822,330,17,857.89
2024-12-25,Email,198.56,13589,1236,149,7770.12
2024-12-26,Google Ads,564.82,18961,930,126,3516.7
2024-12-26,Facebook Ads,236.97,10696,310,29,746.31
2024-12-26,Instagram,105.07,13128,812,58,1981.78
2024-12-26,Email,167.54,9749,875,166,5184.04
2024-12-27,Google Ads,510.38,10540,557,70,2151.75
2024-12-27,Facebook Ads,450.25,5076,251,26,1017.99
2024-12-27,Instagram,103.26,9468,493,35,2320.21
2024-12-27,Email,113.1,22266,1756,219,8200.28
2024-12-28,Google Ads,310.99,11961,673,63,1038.33
2024-12-28,Facebook Ads,258.74,21331,908,43,3535.41
2024-12-28,Instagram,247.95,12136,583,43,3285.19
2024-12-28,Email,187.14,15583,1519,221,18715.91
2024-12-29,Google Ads,369.49,6499,367,54,1868.54
2024-12-29,Facebook Ads,342.37,6057,219,17,821.15
2024-12-29,Instagram,253.35,5140,302,19,1650.55
2024-12-29,Email,87.49,14915,1620,225,18548.72
2024-12-30,Google Ads,426.78,6426,290,36,1635.43
2024-12-30,Facebook Ads,404.81,8810,404,38,1807.97
2024-12-30,Instagram,225.82,15998,719,44,987.41
2024-12-30,Email,127.22,11195,984,165,6493.19
2024-12-31,Google Ads,523.87,21682,1319,199,11911.58
2024-12-31,Facebook Ads,413.23,5547,167,18,1347.24
2024-12-31,Instagram,243.77,11016,489,25,1498.16
2024-12-31,Email,186.66,20161,1832,341,8971.42
2025-01-01,Google Ads,244.45,3744,196,25,418.8
2025-01-01,Facebook Ads,322.89,7893,246,19,769.57
2025-01-01,Instagram,403.42,4054,191,4,203.48
2025-01-01,Email,190.24,6790,656,95,2147.94
2025-01-02,Google Ads,326.49,14500,1092,140,5345.68
2025-01-02,Facebook Ads,196.58,9615,361,36,1929.7
2025-01-02,Instagram,282.89,2402,142,10,494.05
2025-01-02,Email,115.22,14416,1585,219,8884.44
2025-01-03,Google Ads,401.56,9156,473,41,2426.93
2025-01-03,Facebook Ads,564.88,14773,457,12,159.95
2025-01-03,Instagram,375.44,13513,609,50,874.46
2025-01-03,Email,66.45,5529,541,68,1689.83
2025-01-04,Google Ads,250.81,12739,743,76,4436.29
2025-01-04,Facebook Ads,356.18,6405,245,21,607.64
2025-01-04,Instagram,185.8,5619,283,11,480.23
2025-01-04,Email,185.41,5302,583,104,4040.32
2025-01-05,Google Ads,503.26,10816,577,64,2685.5
2025-01-05,Facebook Ads,280.12,5822,226,4,78.44
2025-01-05,Instagram,126.26,10741,428,21,1117.42
2025-01-05,Email,195.68,11582,1113,120,4492.51
